config,media,mediana,max,min
143_pc0.6_pm0.1_torneio_pop100_gen100_elitFalse_drop,0.8718070174203357,0.9134492727356316,0.936182656884279,0.5975569821093963
144_pc0.8_pm0.01_roleta_pop20_gen50_elitTrue_cross,2.0562107650378327,2.0614110449161336,2.062611815980416,1.904238147454866
145_pc0.8_pm0.01_roleta_pop20_gen50_elitTrue_drop,0.8735070475248116,0.936244765946138,0.9999307905868317,0.3691276872507071
146_pc0.8_pm0.01_roleta_pop20_gen50_elitFalse_cross,2.0564923015224243,2.059468269870269,2.0624775698180198,2.0400932076450253
147_pc0.8_pm0.01_roleta_pop20_gen50_elitFalse_drop,0.7492301673802493,0.8216853430550735,0.9362447442532625,0.1848832662938729
148_pc0.8_pm0.01_roleta_pop20_gen100_elitTrue_cross,2.061822617389507,2.0614384913425607,2.0626118702521774,2.060429500175043
149_pc0.8_pm0.01_roleta_pop20_gen100_elitTrue_drop,0.866408466438558,0.9362452632033333,0.9999983119272745,0.4777844280620126
150_pc0.8_pm0.01_roleta_pop20_gen100_elitFalse_cross,2.0564636874267324,2.060001018444635,2.0625694993524917,2.0195386486469675
151_pc0.8_pm0.01_roleta_pop20_gen100_elitFalse_drop,0.8581676645989591,0.9351207887349758,0.9910313837841976,0.6103476793454737
152_pc0.8_pm0.01_roleta_pop50_gen50_elitTrue_cross,2.0621898358444595,2.0625863219319323,2.0626118559651045,2.060297939081008
153_pc0.8_pm0.01_roleta_pop50_gen50_elitTrue_drop,0.9190692648758112,0.9362452954419673,0.9999915596555015,0.6194994355503983
154_pc0.8_pm0.01_roleta_pop50_gen50_elitFalse_cross,2.0587377755696172,2.0593688545000615,2.0625756418865007,2.03927492366593
155_pc0.8_pm0.01_roleta_pop50_gen50_elitFalse_drop,0.8742287238802874,0.9359789187564027,0.998864359553354,0.6194247319481225
156_pc0.8_pm0.01_roleta_pop50_gen100_elitTrue_cross,2.0624942437404084,2.062611463318584,2.0626118702521774,2.061438375575395
157_pc0.8_pm0.01_roleta_pop50_gen100_elitTrue_drop,0.9204277208001422,0.9362453215583201,0.9999983119272745,0.7856938822760688
158_pc0.8_pm0.01_roleta_pop50_gen100_elitFalse_cross,2.05966687948998,2.059911595486324,2.0626104291816083,2.0529701498540933
159_pc0.8_pm0.01_roleta_pop50_gen100_elitFalse_drop,0.9331049402527399,0.9362292807278134,0.9993232362390506,0.7856230300418033
160_pc0.8_pm0.01_roleta_pop100_gen50_elitTrue_cross,2.0626067224239577,2.062610181427614,2.0626118088065377,2.06256068461886
161_pc0.8_pm0.01_roleta_pop100_gen50_elitTrue_drop,0.9439631624986036,0.936245320935409,0.9999983119272745,0.7857513338239152
162_pc0.8_pm0.01_roleta_pop100_gen50_elitFalse_cross,2.0612091238516133,2.06209678804211,2.0626076965698483,2.054848955844785
163_pc0.8_pm0.01_roleta_pop100_gen50_elitFalse_drop,0.9125353100608152,0.9362283279101828,0.9954272915985407,0.6194992862667011
164_pc0.8_pm0.01_roleta_pop100_gen100_elitTrue_cross,2.0626114579537513,2.0626114467310765,2.0626118702521774,2.0626099679602263
